Signature,Block Time,Action,From,To,Value
5hMHd8LEKCcNvLbH8Kge4kLwi6BbBTg3GKtSYrvJTQvS57NBvCQ7LTDsNyEyJUzerZGNLVryzV426XozDr2Bhfbx,2024-10-29T15:02:47.000Z,Transfer,9WjrxRDVjAhkbAieNnT6Uso67gxxoEBR66DfuxmSJhbK,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2.202192
4GXRAwwN8MNZr2gBqczPvt9bq2LbkX3tSBr4sfAR2LK5UzEJEBd22QTPeS4cg6DCTRSoZDVpZVB6Q6oSqnVf7G9L,2024-10-29T15:02:47.000Z,Transfer,A9DaMVfQ6gvGDWpmn3HjVUYRESVSavzMK9xAqrLWU216,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1
3q4E8YED3EQmBUqBBXAfKGuc1gjiqTR1eTwQfA2GtaAy5GxV5TmjKwoxg9hUmEeLk5e7HEK1zfzoVuvszXEP9hje,2024-10-29T15:02:45.000Z,Transfer,BC7zrz5fEjNpkEPAGKfAi9x4jtX2WTnbKg5WgeG1pSjQ,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,0.000001
61zdfoaLshx23C3d6Esk2rr7VLR39aDGm2QjLJZvxNDrjZhPJp8eM5V21sw3WunpePWPwXPpfbTf4fLrxjUpqVN8,2024-10-29T15:02:45.000Z,Transfer,6SeR6Hyu1ZhsfiySFWmYksATnW5tks7qExyPCyn5TvHK,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.60258683
CNRMMCmbYhSM8MLPnmTmtYsB9fWi1pATdQfArDEnUzSf9g3adYGQguvcMJueSiGybUJPYH2K3diUD22ZJwCgXXz,2024-10-29T15:02:45.000Z,Transfer,FZmspZ8vo5nkFid8rtVzRbVvoJDN9PKyZ1XuyXXs4uv8,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.029956
3R73ZnffJar24LLzcbukWSBAQJMPxdkgeiipPmrmZZut4LiKZvBjMtRKDW3gQuU9wpPxDVGnm29nrt968pwqQLk8,2024-10-29T15:02:45.000Z,Transfer,6dLg7gXTR53G7aj3xXG5Ari61Cj2hJPvfvnTtXVfovPX,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.887740017
5HNEhNZvdsFyyAXEMP4DMX3CTKjdFhhmaVvJzxFKXPM36SSvHSPVKv4uWqGWhGuzjcZLj2x4sN52d8jsDDyBRta7,2024-10-29T15:02:45.000Z,Transfer,Ao6tVLomf1uyz5WLXP3W5K6DB9hkyuv1y2qepbRjoZvX,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.413
5DoUhFgt8SwGkeK54xGGHuF6U3LsBqxtsnQrQ9XqBZ8Q7na3G2FmAKXBqQKHspcxruML4Uu8LJY7Z59LhSfH7A99,2024-10-29T15:02:45.000Z,Transfer,9ckVoUXaqpYWfp7jfvxm7ErQSU5SuapjYm1K35PZ6WUq,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.58151352
49ExHNRtZ8fKYhr8Rb3RkVw8Bq5KXG8hgU1nUqE8345QiknSgCF2SvkuVQSZhwYMGTZS7EEMKfmimJosBYuj5FRe,2024-10-29T15:02:44.000Z,Transfer,ASYw4pvbUFCESmEXqkGPupZh4xq6Z8FPNWdCztD63dQ3,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.412561
4hYvWiLwXUEoEw2whUsAoFAa8thm6DfFKXvX18ycGcBPtX5dfJrizRsntJ11jpoVz38QFPnQ2Hz19CWAWLUpAJvo,2024-10-29T15:02:44.000Z,Transfer,CiaJSkne2MrghXmhaAWskPtppKwBJySa8yEGc3EQzxMu,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,5.43953
4vgvh8LgNcdbPLbS4VZ56Fe1gPTYY12F46Rk4DWUAirZh651F2WpkBJQihFjyRS9c9RfvsVaQURLhAoX7GwbXM58,2024-10-29T15:02:44.000Z,Transfer,2jBPdsbNnRZRtD9bx26jqe3na4vqw3aQq1TShh3ZoWy3,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,5.5
zxPWP7cda3sJ8nvUwN2x1TYst1JzWG2NTwLj5Vu9EqW5YNHyE64JPH35cKhv8UFc3xrtVrNAS4PV4FyfTB3AMzB,2024-10-29T15:02:44.000Z,Transfer,3EC8QDuanmHWoPAiLocskVbJGG7e2urRRVMuRMQMtf3z,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.099986
xaRya4eCThkmC422dp7T3eHcng4ksTsqmesJDoiLAThVSVe2hJdodGFapW7Q8x1kfsMHGx7sL9BxoQHc2ceXS4o,2024-10-29T15:02:44.000Z,Transfer,2Ck3ZBZuSpYqzahk3GM5f9qszBFZWewZyHmcbRPWtGwY,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,5.572893446
3LExoA4P4uZMVgVnTXdaBksXdCbLgB3ZzZAAQmHnMxgRuWgEhZd7vSwTrSnrgA9cSzpXhhcWRozNZWFD4dcGtGWB,2024-10-29T15:02:42.000Z,Transfer,HmXHt8nG5VC7yXMgf3e8fHdKBmUdHuhbCbEriq9C7Wp7,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2
FWwioez4PLZx9BDG4qNtubjm2CLU87Kyewy1g3mdDpu19aFjXNg1fRWZGyJ8KFoNzCJsBPe9jNruiE7ZaRFGjWM,2024-10-29T15:02:42.000Z,Transfer,EQMZ3Nbc4NrRwMwZBbuVRxfStpgL7e24Cad5MU4xqZZR,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,45
48TL76fA8uKh1ohxrgTzcqJKLP1n3gL9s5kVvAkMyLKhMcYSEWdKiM2G9cknotUy1XukrPBmGQgEC5UjPCJi1Vmp,2024-10-29T15:02:42.000Z,Transfer,FUxvFUs2uomvsg7673uPJp4eLWLS9XKZ7MQEzdT65PVX,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.7
2Z98UUKEZE1F2ZsfEnuJ2CLTdKKt44Ms3peaggowUbqJN7NQmWuJyYMCryTKmhQxxsZ24yXbYrWDAQaWp2gUUQjy,2024-10-29T15:02:42.000Z,Transfer,7bSc1uL7LWvPssPWt7z5yjKm3DKHMaoUCtiW9tHmidR7,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,50
5PNUwPzSHpojhUZX4Ca3fZr5yL6dCtbUvvu3WsaiDQ5tVFJP6Ht2ndqjDbfoK6paJHtkSqLVwDGrTFjNFH4Y8hZz,2024-10-29T15:02:42.000Z,Transfer,4ZSa7zmxW5hxduQhjn6M8XYvASa6cu8kwzV3Xsny1o5R,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.971934
3HJWV6FyaWZrr47h5Ui1ZnEX7MzaV8QS2qJUZ23GT2yrZ2Rw7iZoNjxvJK3fC6NFqVSGuLYv6hkqfP3PAappV9Bw,2024-10-29T15:02:42.000Z,Transfer,89hpKRXqS4RMEyndzE6GCwjVhvcpDYPPUsvMYWoV69Gv,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1
5ThnYEGJc2sBTe5inNEiZsfpXdJMCVknUiNpyFXHqqHYM5qr2pSjf3etHSSch8cRN9LwuRZk2B3t34jTKDcXajUa,2024-10-29T15:02:42.000Z,Transfer,6QBwavM7V36ZWq471nT3Ppbzb2xAcpZT3FttajRDufy8,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.4
2MMEZRDPSidMw6pJqCNv4Eiabv7DRUad58R1myHTKswhGD5Ss2bfV9NbPvE5YxRmvd2kpXDAFMiQMn8KGErc91ra,2024-10-29T15:02:40.000Z,Transfer,F6t4VVuvM1DfdWnyaQEbWP2dJmN7BASybm7BeVfnFW7v,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,3
5npQHCD4NauDAZcW24nbVzvdbTNHQW7FQxVstpERp4RDFhFshRfVYvUnwdp5xtEGmWZ8gK7jfKemfcroXZ7FNbiC,2024-10-29T15:02:40.000Z,Transfer,H51htYjvFmnRSAvRaGBcEZzyDrYcRrXqFK6hvNYudrSB,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.01
3uiYqLARCvvvcghTpf6pS1nS77WzbFykRaZyb4pisfyjqRPXZraBCpjbdngtCsDxzofpsRWjwq31e2KJcxy42JY2,2024-10-29T15:02:40.000Z,Transfer,7HFByGpxEoM2kuET5FUYor4AFcRPuSUxoCXeoRgNdPCx,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.05147463
558eNTmgq9pUiL8DzAf5H4u7PU2pSbSYPbdVUusC6VhPehVc1L7P6Nfy6dECS3GPPsGuRRkPB9fgY6QhbA7ze9Vr,2024-10-29T15:02:39.000Z,Transfer,81NmMn8wSzgATjBkDgqb5sREVcGhQALg7TDhZuPUPP3z,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,0.3
89qaxaiBrCendBkUYWqndD6SEVQ4fX54518pZ7oZyKcJWBJhcKGNEduRjpKtawesW368ctjfHZoyMKkxSKmJbyg,2024-10-29T15:02:39.000Z,Transfer,9ACD7ydRyayVg1HpGjJBLFpUcUGMMT3Gw4p8RbLF2jtQ,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,3.73320706
49EZe5GKx1KQ49rhesuhMLTfB53StxxsAovWiiDN8Se6upXRanACoERvsNoLFijrxNKZ4kedpqu58tncjEKVyfCv,2024-10-29T15:02:39.000Z,Transfer,6ZfDAq8ZfNAGx6uSVbGVEVXpPWNg5mQfyNLEWsGdRDyy,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.73323707
21Er5e8dsBMhqTgu6odmoFfYHqSYHEMKacGDkqpCCwUn6VrMyigqueZVAyWZVZsdt6n7CP5mbJhUpsT9mdYi6B54,2024-10-29T15:02:38.000Z,Transfer,FiQctG2Ae1AfTEC7PWXApUWNxo9pYyKjM6Ur2RejUCx9,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,4.54
32bL1Y3RBjCEAJXBnVgKPgDTacZmdwBQCSDiv7aBrSSuD2UUW8P89ZAwB3gskSRLHjjiaB4qMfAHEgSToTCSG5Am,2024-10-29T15:02:38.000Z,Transfer,2poZf3eMwWEYPSHagtRGoDZa2NMA5BpxL3XBWzyzFmzH,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2.24
4PSWGoPWZ1x9R6FJ8QmArDgnk8a3rKSCXbyFmSNSq6MKnTMiaPHFgfQ2nbfBCwZxbLbShGUGFLfFjSRWBQUpt9Ft,2024-10-29T15:02:38.000Z,Transfer,E7k5q9fwxj7gh7LAtimTWUx9TGVmcquggmbRgtsV7ew,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,6
4gVftHFxhHok4HrhSGgS1KsSde2rKkjF5oQek8SWfpQvwjLEpucgzw4f4aLmCR5uUJtUJiGbkTj3aUECNFmiB1Fw,2024-10-29T15:02:38.000Z,Transfer,J6C7KQZHCKbBSokLhtsQgoMokTyJf7wbf8d4mFNLBUMY,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.12385
5W89fbT8kH1xh8dKCgebcSCtZmRdYLnjmeDi1Cd7eXZntTYeCrS4Ktx8u9bFm2bN9Y5oJ89rAPXtEhRmTio5MYZE,2024-10-29T15:02:38.000Z,Transfer,3o6u5UczNzhUQ6V7wtbaKamwhtMj19q4og1Ts38QKzFX,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.490463
5rYqDDJiVqfz4ezRumTityxvqnTQP4DPuPn9mgR789eVCzkwdjRWxN8tw9kvGe8nmWvjYHcVrKapaVJX3BSvhuqZ,2024-10-29T15:02:38.000Z,Transfer,D7kXsnpDDzdeSdZd8f7WsEmhTRtqwMfEZ46wMWQrxSmE,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.017487152
4RA63rdjtCZByXfkzzSfma4ydN2Bf2bztPCbtSJJoGPBZYBKcsNQh6emxmJEkzH5wANwLay9pjNs7fwwbcyAFnUL,2024-10-29T15:02:38.000Z,Transfer,F5vHEBvf6HDP1jaQtdJa4wGYuv9j8oeNqtbdz2EVMpZn,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,6
24fh6j2j9ePBEJ3yESSictUFcND63kegWcPjLMoJZD69BXr86xhaxAaA5abAEwZ6rYnWFj92dYRb5zHsStAkTYPN,2024-10-29T15:02:36.000Z,Transfer,2zNoR25Nux7CC63U3sSDWEboambDTLtMbHN9Q1S1DQ94,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,27.881502585
4WXSvgFLxw6TTzTw31UXj4aRUF4MNRtQJZ5MWz6b2GJevot4FLVo2uv9DN9UEbygSVGRqqTJrV6asVTD2eyUwW1L,2024-10-29T15:02:36.000Z,Transfer,6q2iD1hmywSciyYHLtR8oARrj7zY4y2UEJj7ZQHrozUB,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1
fm8RUu8uoc4KamisKesBbqVBtcHDvw3aTzk2R6vP5PTdtpNyA2vGiLgAQBPEb1fhg1hP5sNdbahLMAfwcmpVoTN,2024-10-29T15:02:36.000Z,Transfer,2pioQHQfjibpDGAAwXQ2oZN4n1bz5eirRpyKfPuVDKnN,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,4.809530305
4ze2aSyY9G2ApNJXhrptnKwHQ9NNy36PrUvkKuGT4hVjaEZzMGfSFF4GeargCbESLh9GyB5E9uEEQa6JqzvPp3Mc,2024-10-29T15:02:36.000Z,Transfer,GhYXXSYm9PhTfyi4SrSqdDbmCaCEqh9juzu26hfXj68U,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.9
5t86RzfDSSdzK8UGQUGx9U6T3PCck4963q5ZBKXjYK4ozedtBrvdGVy4NXPCeqeVwCJHZeXbETKY9Boqw2qdX5Z5,2024-10-29T15:02:36.000Z,Transfer,4jiPL89GtYHRXRGgVq1KeHv6DxsAQfuQ9CjT4ZxL35i9,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1
8xycyDzfcCtmZ4L6trDm7Xm2chKbuCDeMckieC74TfTeNoUhvigY7iYnFXiMihexocwHnxCYry9Np4WwKVHg6UU,2024-10-29T15:02:35.000Z,Transfer,9n4p6SNk4iyzBd5Ugf4ra1Rf1MSQmFq9AqcE8yQ4Qvok,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1
5cDLqpEEJWNXnafTjAan56tyJyfGjxTtGv2x3AdbnwBL9mqcMwAE5dtaSaXGYND5XD79B2hzqF4qXjW6wKgviNeV,2024-10-29T15:02:35.000Z,Transfer,2kDJQpqBMR3BeqhLoVrj8Uyq1YHQpb3GTi2Vn2HvHv2Q,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.016957
3g2YTjCuybMaE8i4RyQeM23dtxf8LyEWjnSmqCaETEa9uNkspsxQgkZ91abaAidYQs7MP22xsdyMvJYKQBCi4mc7,2024-10-29T15:02:35.000Z,Transfer,4LB9oheB5hcVJHEVyfgSMSyYxsX7GnUEJuER61WYRyQ7,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.1
23U8fBdAcaKBeTJPsQ8Fb922Vdh6T7PHTrvd72kmQ59qVdED1JP2fcwAcbQyeahztXXnixdjbDMXisV47xFJsBrg,2024-10-29T15:02:35.000Z,Transfer,9DXSN6u8XshLmf8pqcSunws6NzUhaSq5jKiujeywktUT,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1
cDKjBhNntmc3eXaUd6FeP7bRdprJ8DvVy51eJHYKEWqDmZ98N1Ck92ZS678VbH1qrACeUQU5g34NNw1QVpLSwx9,2024-10-29T15:02:34.000Z,Transfer,3rrMpStTVNRybroj17Z8exrbPGjBBpm7x8KWE2741Y8H,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,8.50321128
3chHqi9SoHSgvyeShQWRUAicM1EJyirdQ29rndBtv5ADkCMAPGuwsWhbRFxCYHNfE8fssRsLMzAQitVAyQTPqmqK,2024-10-29T15:02:34.000Z,Transfer,F8VNq81xNYqy1PsaeiSr4YAYWz3F8QswqCznEEKXSQHc,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.11
2t5fq7t988aE78kFgXCZWbJHhFUbtx5Z1eagt9Xj2nPnP7a8kCeR2wpRWrKHLHenCVj3yxJ4fLosuJdySQZKL7yj,2024-10-29T15:02:33.000Z,Transfer,7tu4YtwzNdi5zByNsG1LwJiH49eJHP3SUGG6rrXVAifn,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,5.6
5Rrffwr218BshL8ui1RDvRHkBj9miHYQyPGxhD56FaQQoUwZPBV4ThBhGDqmWPQDb5RY4zK9GrgnguawEnD8ijXx,2024-10-29T15:02:33.000Z,Transfer,4fBLJrMC6iTLJvUDgif2Kv2LRwFoyDuBUVfQrb9xMBkR,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,6
5p4DKgzXhpCPEZ5MqKDBnG6D96AWXCf1QmY8wmyT2pGCPn8cbcyvVwgw8emrAatba9dR2re4R51ghr5xBrEsexm9,2024-10-29T15:02:33.000Z,Transfer,8CXvZfwQG71pVoezQtvq8qrA6AGof9ZR45y67JRiduBP,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2.19
2aQCp7fffobdpCHx9K2G4FFnJz9J8wByazNdpY9yDyQWamMqiCUDokA8bhfyv1VWXg4qKuJDd5cSsUj4uzDeK2A1,2024-10-29T15:02:33.000Z,Transfer,6bezsk54LL7EaJqb9T2o4r2hjwa7Ft7Jt774MoPNYmqr,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,6.717917
5Tp9FLkTUPExgfoL7Q5qUm1oyUQ8Ce2AZY9B14frtHkEUFLhnF9wgov2o32raDuTe5HbT1QqjvdHufD9DyUc8imj,2024-10-29T15:02:33.000Z,Transfer,BXMNiVs2Nzs8p99FJ4gR4GiFMZVNHjZuMY1gFnKHpysb,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2.227280593
4E5nS7jrg6E91NBG1E3n82jpa65pzhffQcwLC7F4ax6rARcwnLMQ4YGLfctVzcU44JRVkhty5zEmN981p88mkep,2024-10-29T15:02:33.000Z,Transfer,3AKrCw6zYb1xrJy5mMGTTdoZSVB53bemLnLKhxkr44eF,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1
5j4Crqu6m1MDJ6D4ERKcrJ9SDeBMv4dwdRe4HrjseRxLYfp6HzSd7DTRRJb4PaiaVJRBWRTdFtcigM5q7u6YYL7H,2024-10-29T15:02:31.000Z,Transfer,GtSoSnCG9m8RchKtA5J7tFfKyMrHDTKzRb7DGae16yTi,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,5
4U6pZZzyGYJRRwdAZ4AaJzPzyfPMG19fgd9GX6ijbZRaQELdYNJg1FuJoRkaTzeks7sLY4JQKFyfQQjqPqRwHMrz,2024-10-29T15:02:31.000Z,Transfer,BnquG6cSrpFVqpZ5ZVNNjxbuFRXqrB2cspRmeGJDqGRS,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.1
4uggJf2B7eVg1NGBHafPnWNdD53rM4KhGhkWoFHEHHtsQSWsY1G6BWmMp7R8UoqwuJD8FNMxGxGqqSVpDaie36DM,2024-10-29T15:02:31.000Z,Transfer,HNJP9BBCCbL4KtTrBEKLvGxtK8d6Ztzy8AaYwcoMcKx4,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,11.6
5dD1szJtkEijoFqqsGRZHPPDzGWLfsMjygQNuQEpTAq5h7oM92QPvjzUJcAXUBfU8XM7jk7UAzs94ZYfR6iQQtgY,2024-10-29T15:02:31.000Z,Transfer,8rhRujViEey5ojvSfZnm3QiVydhc34wTX6hstU98SFDF,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.489
Exdop5PUw72B5YNs6cnFQMGdLT5HhYPFws4aYxR3ApDGSL6BwDdfo9PXdbcxt8cxWZW4TGCob1iu8vyWfeNtui3,2024-10-29T15:02:31.000Z,Transfer,3zUwo4r8qsbfnyhNuVRuuPBsTErWj4oh5qvE5FixFXRM,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.1
5ZMmj6qZDSXDjS6cEas3nBYnJWX53pwfaFXqLZ9zQyUhQQH6JkCCus7487DrkEYgWUADbFDjxDmMu1ptQ5uBwe4V,2024-10-29T15:02:31.000Z,Transfer,DLf2abQFrSAucsaPKvbBf7qD6Whay3L5X58Es5uh2DXY,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.59831206
2ve1MPRzyTkKqcd1WZH7Gm6QU4UFYRWDfYzcTrHb3xUwrh7mgSVz7NvspxTbHjYnJX41LeHBnNH1s8EAdojb6r37,2024-10-29T15:02:31.000Z,Transfer,63QTquVNcrxtYJxbBjKxRZbsEmwz8sWu8bmSTa6CYZRu,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.23
2ncNr4TCj8WBXE2qAXhq3v6q7qByTbUhGirKebWqcB4CdXu84qudHo4cChFMH4DMrsEUKi17VEE6sCaqRSM93jaL,2024-10-29T15:02:30.000Z,Transfer,EhxJuXaeyVXm5bkK3hrfKY4x76dBzUwEnLi2Mkyctns9,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,36
1iCfSRbvv1Ln5dpb9btbDtqpyMrrofJRo24cYacWJhuiDuCxDT9PniYdYUvZwwv8ynqhwvQT9rqr1dw9qRPLWom,2024-10-29T15:02:30.000Z,Transfer,6GcNkXjVF69TMi8Y2ahzbTyQbwRXybcmrxobeS1xaSZn,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,3.083946494
4mKWjYhRmA9BdGRxez4w1rfJAD2js8CxQ3mBe9qyWEj2NAEdr7nQ9oEmF8YSE5AwVvRksNMMHUQzKMHRd8JWMdja,2024-10-29T15:02:30.000Z,Transfer,8qU5gsuR2Yd4tfVoymvHgbtJTWfUULMWEiGE4ie5M31k,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.1375617
57u9yNcfu6DxdH93c9Tkjmmo9o6mj9gh8G9dPStvAN4BXMtcwGhXY8BfUrS2pcAoD3FD736iBSdBS5iPqK1WCSLv,2024-10-29T15:02:29.000Z,Transfer,5jtbxqcgxCJFW1j9tuXMQAi6sT7jwoUMp7Ya91tUMr63,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.009985
2QQ4c1RV4f552PcAXA4RcPk7FDx6ZQ7vwP7Ufa9PPsWLogKmEcP3XfoGgt8ggY2Z3xPkq3Hbm3Wme53HoYcvHGJ,2024-10-29T15:02:28.000Z,Transfer,51QnTYaRJe1uhpD4xPFVVkXVLNpCufxf1p5i5knrfQjp,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.209722404
34SVouCpF3HjXHjkNnqsrZuCYCkWWWpNpjDkjMZQYV5QCV6wp2NTzNr5ug6rRcaZuH5451Y2jsVJzh6JPymr2BDm,2024-10-29T15:02:28.000Z,Transfer,Eok9j1z759Uk5caG7x6b4kNWV5sjR6y48sNXLxs7dJDY,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,3
kk25VJnzUJkKx1a7HrEw5z92inaxDK9vyKGDkjVti3A1oUkoP5UjjNNw3PhwQ6Uz41tkEDYqHiV3Rbjup5DVHo2,2024-10-29T15:02:28.000Z,Transfer,7FFzTSnAjVGo5eJLanAMkBXKHhcxKXqouemN6jFN9vqX,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,3.473835672
3EtmgaHWdpaJGJQc3LcLb3EtZ22C4NmrKPJJdYCvmJQTL9JPQRyWqya3S8fR4w92qB82wSfwa4NYyXR1zLh6jpUf,2024-10-29T15:02:28.000Z,Transfer,9HemZUJqu2RHkpMpWdLt47XYNGDhtaTRZr6gEYQoiut,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.02
2QvpJ9TTYJGrBx2PG4p1HDNFKefrNWYsLc9NdqnsBmNpSbbRo2gFfraprYPwchvAwZUUchLT7dXNymNxwUReJ1L2,2024-10-29T15:02:28.000Z,Transfer,6fcqKMGELzMP7aQETLFiXHzAuexVV8eE8k3wkW4ekg3n,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.32
zXtCd7CoCeT2yFvTA49v6TH1FrsCNJvPnAUWkRJC5GDttqnQyGSbWqCVKC1m15s3H41cMyeNPkJGjBpW3kE8eqp,2024-10-29T15:02:28.000Z,Transfer,2wjjoSjSqte8TKPkbGPRToge11tsmDqZE86Uh9m6KJQH,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,3
4yfYh4etwv1PNcJqRC9LN7yNocZnkcKDYgVDNYFHkUHFe9deUxS1AnLPraU9DoHtpTJSYKwXoAAkD1jVBKXkUeCr,2024-10-29T15:02:27.000Z,Transfer,DpBg2SiC91q2ZZZvSyznQzPXxuzZBWtCmFUf64AcxUxq,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.1
33m6XgM1yjthWKbZJ3FxVctcW1sg2pEqLAh7LeWFjj7j5Fhu9dVAQkRdiqydM4tpeSogZJnykcaDuJWSnPKWcNoU,2024-10-29T15:02:27.000Z,Transfer,GDgTKaH9xX2tAAN81M6tN9Ro99HaNc9nE7TUnPtHPW3m,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,3.976994
5FBMihC5aw2B7XvduK4fmrcZJMirWEj791UJztRFjD53FQ6Cxfbj6EvW1ybYWorCKLFmNYL1pfMpEdjidwf7Q7qN,2024-10-29T15:02:27.000Z,Transfer,9hxnWcU9dHViDE6DNm1a2tjuCbuMusXvZvXqfPtoXWRG,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.01
3gXbDrbq13R7usDCZDkUkuYGr8ZVUYqsvfsgRxDiJoHT1pzDzhCAruphnn5RSNfqdXre4zbwC69gpJjTDRbURwyF,2024-10-29T15:02:27.000Z,Transfer,7UYJjSEcSNx7cGg1PpNfQzz2XCnFg2bptZyKxrpGDF3m,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,11.15
